date,year,title,artist,peak_pos,last_week,weeks,rank,change,spotifyLink,spotifyID,videoLink,genre,analysis_url,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
2018-12-08,,Smile (Living My Best Life),Lil' Duval Featuring Snoop Dogg & Ball Greezy,47,66,10,68,,spotify:track:17jeLyQcEUmKv3MXeEo79k,17jeLyQcEUmKv3MXeEo79k,,[],https://api.spotify.com/v1/audio-analysis/17jeLyQcEUmKv3MXeEo79k,0.727,0.0759,98.97,0.0777,0.09,5.83e-06,4,0.874,8,214160,-7.689,0.427,1
2018-12-08,,Come Out And Play,Billie Eilish,69,69,6,69,,spotify:track:7wC5eZcFS1Q1BsQ35DU6H4,7wC5eZcFS1Q1BsQ35DU6H4,,"[u'dance pop', u'electropop', u'pop']",https://api.spotify.com/v1/audio-analysis/7wC5eZcFS1Q1BsQ35DU6H4,0.321,0.114,145.045,0.0931,0.693,0.0307,4,0.64,0,210376,-14.604,0.177,1
2018-12-08,,10 Freaky Girls,Metro Boomin Featuring 21 Savage,72,72,5,70,,spotify:track:0AluA5RNsa4Cx6XRhf2hWZ,0AluA5RNsa4Cx6XRhf2hWZ,,"[u'hip hop', u'pop', u'pop rap', u'rap', u'trap music']",https://api.spotify.com/v1/audio-analysis/0AluA5RNsa4Cx6XRhf2hWZ,0.353,0.102,88.031,0.31,0.588,0,4,0.81,6,208293,-9.931,0.0727,0
2018-12-08,,WAKA,6ix9ine Featuring A Boogie Wit da Hoodie,65,65,7,71,,spotify:track:6o79O9qBP3OAkWOXajAQIS,6o79O9qBP3OAkWOXajAQIS,,[u'emo rap'],https://api.spotify.com/v1/audio-analysis/6o79O9qBP3OAkWOXajAQIS,0.812,0.115,97.407,0.153,0.0834,0,4,0.772,0,128769,-3.995,0.655,0
2018-12-08,,1400 / 999 Freestyle,Trippie Redd Featuring Juice WRLD,77,82,4,72,,spotify:track:75lcPkAkUsKWHGBlGM476R,75lcPkAkUsKWHGBlGM476R,,"[u'rap', u'trap music']",https://api.spotify.com/v1/audio-analysis/75lcPkAkUsKWHGBlGM476R,0.572,0.113,141.991,0.0864,0.0079,0,4,0.825,6,175954,-6.067,0.568,0
2018-12-08,,No Stylist,French Montana Featuring Drake,35,59,20,73,,spotify:track:04MLEeAMuV9IlHEsD8vF6A,04MLEeAMuV9IlHEsD8vF6A,,"[u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",https://api.spotify.com/v1/audio-analysis/04MLEeAMuV9IlHEsD8vF6A,0.704,0.227,147.055,0.127,0.0215,0,4,0.765,5,192172,-4.589,0.498,0
2018-12-08,,Burning Man,Dierks Bentley Featuring Brothers Osborne,63,67,13,74,,spotify:track:4a1oIihVt6xSnDRpgX387M,4a1oIihVt6xSnDRpgX387M,,"[u'canadian contemporary country', u'contemporary country', u'country', u'country road', u'modern country rock']",https://api.spotify.com/v1/audio-analysis/4a1oIihVt6xSnDRpgX387M,0.807,0.0926,119.073,0.0972,0.00403,5.42e-06,4,0.609,5,238493,-7.221,0.492,1
2018-12-08,,Talk To Me,Tory Lanez & Rich The Kid,63,71,5,75,,spotify:track:2cRgo1TiPm7SnPvYzvbOLf,2cRgo1TiPm7SnPvYzvbOLf,,"[u'canadian hip hop', u'hip hop', u'indie r&b', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music']",https://api.spotify.com/v1/audio-analysis/2cRgo1TiPm7SnPvYzvbOLf,0.657,0.0874,159.97,0.0434,0.0591,0,4,0.731,0,184490,-8.56,0.49,1
2018-12-08,,Backin' It Up,Pardison Fontaine Featuring Cardi B,81,88,3,76,,spotify:track:0PpfPNtQOOvbMNVJijTQj0,0PpfPNtQOOvbMNVJijTQj0,,[],https://api.spotify.com/v1/audio-analysis/0PpfPNtQOOvbMNVJijTQj0,0.68,0.268,164.932,0.353,0.0886,0,4,0.796,10,190466,-4.853,0.565,0
2018-12-08,,Consequences,Camila Cabello,73,73,7,77,,spotify:track:1ArLnG0bHaHPXqf08sEKM0,1ArLnG0bHaHPXqf08sEKM0,,"[u'dance pop', u'pop', u'post-teen pop', u'r&b']",https://api.spotify.com/v1/audio-analysis/1ArLnG0bHaHPXqf08sEKM0,0.289,0.148,104.851,0.0348,0.645,0,3,0.547,0,181913,-8.131,0.213,1
2018-12-08,,I'm A Mess,Bebe Rexha,78,80,7,78,,spotify:track:04ZTP5KsCypmtCmQg5tH9R,04ZTP5KsCypmtCmQg5tH9R,,"[u'dance pop', u'pop', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/04ZTP5KsCypmtCmQg5tH9R,0.694,0.0719,97.005,0.0253,0.00281,0,4,0.63,11,195519,-6.257,0.216,0
2018-12-08,,Hangin' On,Chris Young,79,79,4,79,,spotify:track:6CyJlVAEFlNdpggOLanytL,6CyJlVAEFlNdpggOLanytL,,"[u'contemporary country', u'country', u'country road', u'modern country rock']",https://api.spotify.com/v1/audio-analysis/6CyJlVAEFlNdpggOLanytL,0.831,0.119,156.034,0.0453,0.0651,0,4,0.434,8,185440,-4.774,0.596,1
2018-12-08,,Dip,Tyga & Nicki Minaj,15,70,8,80,,spotify:track:4hXDobvUaXyDFLnmecoY0z,4hXDobvUaXyDFLnmecoY0z,,"[u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",https://api.spotify.com/v1/audio-analysis/4hXDobvUaXyDFLnmecoY0z,0.543,0.154,99.026,0.2,0.0311,0,4,0.885,2,195992,-6.338,0.43,1
2018-12-08,,Good Girl,Dustin Lynch,30,-,5,81,,spotify:track:5HnXcJJbNXQQ7tRlQ9VN1v,5HnXcJJbNXQQ7tRlQ9VN1v,,"[u'canadian contemporary country', u'contemporary country', u'country', u'country road', u'modern country rock']",https://api.spotify.com/v1/audio-analysis/5HnXcJJbNXQQ7tRlQ9VN1v,0.696,0.17,80.512,0.0871,0.16,0,4,0.711,7,189533,-5.05,0.694,1
2018-12-08,,This Feeling,The Chainsmokers Featuring Kelsea Ballerini,62,62,8,82,,spotify:track:6LKYeyLt4G4SlZ6OJwFhVS,6LKYeyLt4G4SlZ6OJwFhVS,,"[u'edm', u'electropop', u'pop', u'tropical house']",https://api.spotify.com/v1/audio-analysis/6LKYeyLt4G4SlZ6OJwFhVS,0.651,0.0662,105.159,0.0432,0.0651,0,4,0.539,1,199227,-5.304,0.474,1
2018-12-08,,Lovely,Billie Eilish & Khalid,87,87,3,83,,spotify:track:0u2P5u6lvoDfwTYjAADbn4,0u2P5u6lvoDfwTYjAADbn4,,"[u'dance pop', u'electropop', u'pop']",https://api.spotify.com/v1/audio-analysis/0u2P5u6lvoDfwTYjAADbn4,0.296,0.095,115.284,0.0333,0.934,0,4,0.351,4,200186,-10.109,0.12,0
2018-12-08,,Ella Quiere Beber,Anuel AA & Romeo Santos,52,77,15,84,,spotify:track:2cYnZNzFRFK0H7vSNxPsUq,2cYnZNzFRFK0H7vSNxPsUq,,"[u'reggaeton flow', u'trap latino']",https://api.spotify.com/v1/audio-analysis/2cYnZNzFRFK0H7vSNxPsUq,0.665,0.0515,95.239,0.124,0.265,0,4,0.751,8,219357,-3.083,0.698,1
2018-12-08,,Never Recover,Lil Baby & Gunna Featuring Drake,51,74,4,85,,spotify:track:6wWaVoUOzLQJHd3bWAUpdZ,6wWaVoUOzLQJHd3bWAUpdZ,,"[u'atl hip hop', u'rap', u'trap music']",https://api.spotify.com/v1/audio-analysis/6wWaVoUOzLQJHd3bWAUpdZ,0.69,0.192,132.064,0.282,0.0716,0,4,0.757,1,194732,-5.327,0.914,0
2018-12-08,,BEBE,6ix9ine Featuring Anuel AA,90,90,3,86,,spotify:track:7ATATJztoWLcqDAcVVof0C,7ATATJztoWLcqDAcVVof0C,,[u'emo rap'],https://api.spotify.com/v1/audio-analysis/7ATATJztoWLcqDAcVVof0C,0.902,0.125,102.063,0.109,0.172,0,4,0.635,0,217822,-3.559,0.286,1
2018-12-08,,Rich,Maren Morris,75,83,19,87,,spotify:track:4H0vNUFcHPz5lytcLjwqkr,4H0vNUFcHPz5lytcLjwqkr,,[u'contemporary country'],https://api.spotify.com/v1/audio-analysis/4H0vNUFcHPz5lytcLjwqkr,0.855,0.32,74.98,0.0557,0.0445,0,4,0.565,5,208893,-4.189,0.852,1
2018-12-08,,Sixteen,Thomas Rhett,94,99,2,88,,spotify:track:3pJkBPHadRAxBBo484RipI,3pJkBPHadRAxBBo484RipI,,"[u'contemporary country', u'country', u'country road', u'modern country rock']",https://api.spotify.com/v1/audio-analysis/3pJkBPHadRAxBBo484RipI,0.531,0.175,106.992,0.0273,0.0147,2.11e-06,4,0.707,1,178333,-7.014,0.417,1
2018-12-08,,Blue Tacoma,Russell Dickerson,38,78,4,89,,spotify:track:2oPCR02nduYVpj7CTfsA0d,2oPCR02nduYVpj7CTfsA0d,,"[u'canadian contemporary country', u'contemporary country', u'country', u'country road', u'modern country rock']",https://api.spotify.com/v1/audio-analysis/2oPCR02nduYVpj7CTfsA0d,0.897,0.174,160.139,0.0403,0.0183,0,4,0.455,9,212067,-4.879,0.728,1
2018-12-08,,You,Jacquees,96,97,2,90,,spotify:track:01jIO8SJFnpSiNLH1JaBZ5,01jIO8SJFnpSiNLH1JaBZ5,,"[u'atl hip hop', u'deep pop r&b', u'indie r&b', u'pop', u'pop rap', u'r&b', u'rap', u'trap music', u'urban contemporary']",https://api.spotify.com/v1/audio-analysis/01jIO8SJFnpSiNLH1JaBZ5,0.453,0.104,115.002,0.0602,0.413,0,4,0.735,8,217387,-8.264,0.335,0
2018-12-08,,Space Cadet,Metro Boomin Featuring Gunna,6,75,12,91,,spotify:track:1fewSx2d5KIZ04wsooEBOz,1fewSx2d5KIZ04wsooEBOz,,"[u'hip hop', u'pop', u'pop rap', u'rap', u'trap music']",https://api.spotify.com/v1/audio-analysis/1fewSx2d5KIZ04wsooEBOz,0.464,0.238,109.004,0.0645,0.368,1.71e-05,4,0.901,5,203267,-9.789,0.638,0
2018-12-08,,Last Shot,Kip Moore,13,84,11,92,,spotify:track:6viHvc13l9A6Ua6xugpeX6,6viHvc13l9A6Ua6xugpeX6,,"[u'canadian contemporary country', u'contemporary country', u'country', u'country road', u'modern country rock']",https://api.spotify.com/v1/audio-analysis/6viHvc13l9A6Ua6xugpeX6,0.859,0.322,148.037,0.0488,0.00204,0,4,0.487,4,228480,-4.403,0.377,1
2018-12-08,,Best Part,Daniel Caesar Featuring H.E.R.,80,93,10,93,,spotify:track:1RMJOxR6GRPsBHL8qeC2ux,1RMJOxR6GRPsBHL8qeC2ux,,"[u'canadian contemporary r&b', u'indie r&b', u'pop', u'rap']",https://api.spotify.com/v1/audio-analysis/1RMJOxR6GRPsBHL8qeC2ux,0.364,0.1,75.24,0.0367,0.808,0,4,0.524,7,209831,-10.209,0.436,1
2018-12-08,,Girl Like You,Jason Aldean,98,98,2,94,,spotify:track:7K0lR5Ngf5jkOWt1g6ut6l,7K0lR5Ngf5jkOWt1g6ut6l,,"[u'contemporary country', u'country', u'country road']",https://api.spotify.com/v1/audio-analysis/7K0lR5Ngf5jkOWt1g6ut6l,0.88,0.304,144.057,0.0365,0.035,0.000227,4,0.543,3,193067,-4.204,0.483,0
2018-12-08,,Don't Come Out The House,Metro Boomin Featuring 21 Savage,NA,,NA,95,,spotify:track:2Grb4G6t9VIqo6moKUloom,2Grb4G6t9VIqo6moKUloom,,"[u'hip hop', u'pop', u'pop rap', u'rap', u'trap music']",https://api.spotify.com/v1/audio-analysis/2Grb4G6t9VIqo6moKUloom,0.35,0.108,74.963,0.277,0.00661,0.000483,4,0.87,1,168347,-6.082,0.175,1
2018-12-08,,Ocean Eyes,Billie Eilish,NA,,NA,96,,spotify:track:7hDVYcQq6MxkdJGweuCtl9,7hDVYcQq6MxkdJGweuCtl9,,"[u'dance pop', u'electropop', u'pop']",https://api.spotify.com/v1/audio-analysis/7hDVYcQq6MxkdJGweuCtl9,0.363,0.084,144.892,0.041,0.816,0.0317,4,0.511,4,200379,-7.65,0.169,0
2018-12-08,,I Love It,Kanye West & Lil Pump,NA,,NA,97,,spotify:track:4S8d14HvHb70ImctNgVzQQ,4S8d14HvHb70ImctNgVzQQ,,"[u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/4S8d14HvHb70ImctNgVzQQ,0.522,0.259,104.053,0.33,0.0114,0,4,0.901,2,127947,-8.304,0.329,1
2018-12-08,,Falling Down,Lil Peep & XXXTENTACION,NA,,NA,98,,spotify:track:4jvjzW7Hm0yK4LvvE0Paz9,4jvjzW7Hm0yK4LvvE0Paz9,,"[u'emo rap', u'lgbtq+ hip hop']",https://api.spotify.com/v1/audio-analysis/4jvjzW7Hm0yK4LvvE0Paz9,0.574,0.146,120.013,0.0286,0.0175,0.00294,4,0.669,4,196400,-6.442,0.273,0
2018-12-08,,Noticed,Lil Mosey,NA,,NA,99,,spotify:track:6JQvHMSaR8flFsN53ypOfP,6JQvHMSaR8flFsN53ypOfP,,"[u'rap', u'rap conscient', u'trap music', u'vapor trap']",https://api.spotify.com/v1/audio-analysis/6JQvHMSaR8flFsN53ypOfP,0.558,0.116,79.992,0.0603,0.462,0,4,0.699,11,165000,-7.622,0.493,1
2018-12-08,,Close To Me,Ellie Goulding X Diplo Featuring Swae Lee,NA,,NA,100,,spotify:track:5JEx7HbmvHQQswJCsoo9rA,5JEx7HbmvHQQswJCsoo9rA,,"[u'dance pop', u'edm', u'electropop', u'metropopolis', u'pop', u'post-teen pop', u'r&b', u'tropical house']",https://api.spotify.com/v1/audio-analysis/5JEx7HbmvHQQswJCsoo9rA,0.758,0.395,144.111,0.0621,0.0969,0,4,0.574,1,182623,-5.029,0.492,0
2018-12-01,,I Like Me Better,Lauv,27,41,41,44,,spotify:track:1wjzFQodRWrPcQ0AnYnvQ9,1wjzFQodRWrPcQ0AnYnvQ9,,"[u'dance pop', u'electropop', u'pop', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/1wjzFQodRWrPcQ0AnYnvQ9,0.505,0.104,91.97,0.253,0.535,2.55e-06,4,0.752,9,197437,-7.621,0.419,1
2018-12-01,,Psycho,Post Malone Featuring Ty Dolla $ign,1,48,39,45,,spotify:track:3swc6WTsr7rl9DqQKQA55C,3swc6WTsr7rl9DqQKQA55C,,"[u'pop', u'rap']",https://api.spotify.com/v1/audio-analysis/3swc6WTsr7rl9DqQKQA55C,0.559,0.112,140.124,0.117,0.58,0,4,0.739,8,221440,-8.011,0.439,1
2018-12-01,,Sad!,XXXTENTACION,1,45,38,46,,spotify:track:3ee8Jmje8o58CHK66QrVC2,3ee8Jmje8o58CHK66QrVC2,,"[u'emo rap', u'miami hip hop']",https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2,0.613,0.123,75.023,0.145,0.258,0.00372,4,0.74,8,166606,-4.88,0.473,1
2018-12-01,,Bohemian Rhapsody,Queen,2,40,44,50,,spotify:track:7tFiyTwD0nx5a1eklYtX2J,7tFiyTwD0nx5a1eklYtX2J,,"[u'glam rock', u'rock']",https://api.spotify.com/v1/audio-analysis/7tFiyTwD0nx5a1eklYtX2J,0.396,0.268,142.913,0.05,0.254,0,4,0.397,3,354320,-9.91,0.227,1
2018-12-01,,Take One,Kodak Black,82,83,3,81,,spotify:track:6fI3tBVND8zUXZi9rr2Yps,6fI3tBVND8zUXZi9rr2Yps,,"[u'miami hip hop', u'pop', u'pop rap', u'rap', u'trap music']",https://api.spotify.com/v1/audio-analysis/6fI3tBVND8zUXZi9rr2Yps,0.613,0.314,174.027,0.465,0.123,0,4,0.657,1,165517,-7.308,0.485,1
2018-12-01,,W O R K I N  M E,Quavo,87,91,2,86,,spotify:track:33tNYw9oMtSkGe27NpgS64,33tNYw9oMtSkGe27NpgS64,,"[u'atl hip hop', u'pop', u'pop rap', u'rap', u'trap music']",https://api.spotify.com/v1/audio-analysis/33tNYw9oMtSkGe27NpgS64,0.629,0.338,170.023,0.142,0.182,7.06e-06,4,0.79,8,169620,-4.055,0.267,1
2018-12-01,,Lucky You,Eminem Featuring Joyner Lucas,90,95,2,89,,spotify:track:60SdxE8apGAxMiRrpbmLY0,60SdxE8apGAxMiRrpbmLY0,,"[u'detroit hip hop', u'g funk', u'hip hop', u'rap']",https://api.spotify.com/v1/audio-analysis/60SdxE8apGAxMiRrpbmLY0,0.786,0.127,153.068,0.306,0.0627,0,4,0.876,10,244679,-4.884,0.575,0
2018-12-01,,Mona Lisa,Lil Wayne Featuring Kendrick Lamar,80,90,9,91,,spotify:track:0dbTQYW3Ad1FTzIA9t90E8,0dbTQYW3Ad1FTzIA9t90E8,,"[u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/0dbTQYW3Ad1FTzIA9t90E8,0.694,0.109,122.078,0.169,0.371,0,4,0.855,2,324189,-4.393,0.49,1
2018-12-01,,Twerk,City Girls Featuring Cardi B,94,-,5,92,,spotify:track:4DyBx5MYoq8RsU33cEAIxT,4DyBx5MYoq8RsU33cEAIxT,,"[u'deep pop r&b', u'hip pop', u'pop', u'trap queen']",https://api.spotify.com/v1/audio-analysis/4DyBx5MYoq8RsU33cEAIxT,0.841,0.166,190.089,0.143,0.122,0.0011,4,0.788,4,166476,-4.006,0.493,0
2018-12-01,,Electricity,Silk City x Dua Lipa,96,96,2,94,,spotify:track:5N4erncE7kuUccm7zEmwzk,5N4erncE7kuUccm7zEmwzk,,"[u'edm', u'house', u'pop', u'tropical house']",https://api.spotify.com/v1/audio-analysis/5N4erncE7kuUccm7zEmwzk,0.67,0.338,118.159,0.0473,0.0104,3.33e-06,4,0.588,0,238173,-6.439,0.505,1
2018-12-01,,Desperate Man,Eric Church,NA,,NA,95,,spotify:track:2VX37A1p7tkvrH2UJwAU0T,2VX37A1p7tkvrH2UJwAU0T,,"[u'contemporary country', u'country', u'country road', u'modern country rock']",https://api.spotify.com/v1/audio-analysis/2VX37A1p7tkvrH2UJwAU0T,0.796,0.262,109.991,0.0341,0.0716,0.0045,4,0.711,10,208733,-5.87,0.901,1
2018-12-01,,Millionaire,Chris Stapleton,NA,,NA,96,,spotify:track:68JS5SFTnW5Yv9Vzw81Jf0,68JS5SFTnW5Yv9Vzw81Jf0,,[u'contemporary country'],https://api.spotify.com/v1/audio-analysis/68JS5SFTnW5Yv9Vzw81Jf0,0.463,0.0975,142.635,0.0279,0.165,0.00968,4,0.602,10,210133,-9.666,0.454,1
2018-12-01,,Burn The House Down,AJR,NA,,NA,100,,spotify:track:0j7pdNXDzEVQST5Zcoh5xo,0j7pdNXDzEVQST5Zcoh5xo,,"[u'modern rock', u'pop']",https://api.spotify.com/v1/audio-analysis/0j7pdNXDzEVQST5Zcoh5xo,0.66,0.181,184.353,0.168,0.0364,0,4,0.454,0,212689,-4.357,0.568,1
2018-11-24,,Big Bank,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",34,55,9,49,,spotify:track:0ZNrc4kNeQYD9koZ3KvCsy,0ZNrc4kNeQYD9koZ3KvCsy,,"[u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",https://api.spotify.com/v1/audio-analysis/0ZNrc4kNeQYD9koZ3KvCsy,0.346,0.0881,203.911,0.331,0.00552,0,4,0.745,1,237240,-7.709,0.112,1
2018-11-24,,Love Scars 3,Trippie Redd,74,95,5,73,,spotify:track:0AcicReEGm1qcENjqzh1Tg,0AcicReEGm1qcENjqzh1Tg,,"[u'rap', u'trap music']",https://api.spotify.com/v1/audio-analysis/0AcicReEGm1qcENjqzh1Tg,0.524,0.106,81.982,0.0621,0.136,0,4,0.544,8,129429,-7.914,0.117,1
2018-11-24,,Bad Liar,Imagine Dragons,75,84,17,79,,spotify:track:2RSHsoi04658QL5xgQVov3,2RSHsoi04658QL5xgQVov3,,"[u'modern rock', u'rock']",https://api.spotify.com/v1/audio-analysis/2RSHsoi04658QL5xgQVov3,0.637,0.368,177.913,0.0703,0.0722,0,4,0.383,3,260773,-6.993,0.0827,1
2018-11-24,,Always Remember Us This Way,Lady Gaga,6,93,11,85,,spotify:track:2rbDhOo9Fh61Bbu23T2qCk,2rbDhOo9Fh61Bbu23T2qCk,,"[u'dance pop', u'pop']",https://api.spotify.com/v1/audio-analysis/2rbDhOo9Fh61Bbu23T2qCk,0.502,0.764,129.976,0.0409,0.299,0,4,0.553,0,210200,-5.972,0.296,1
2018-11-24,,Negative Energy,Trippie Redd Featuring Kodie Shane,52,87,19,89,,spotify:track:0ZPCxNK4DIrF8KqrN3DxfA,0ZPCxNK4DIrF8KqrN3DxfA,,"[u'rap', u'trap music']",https://api.spotify.com/v1/audio-analysis/0ZPCxNK4DIrF8KqrN3DxfA,0.672,0.125,139.868,0.264,0.413,0,4,0.659,9,178286,-7.442,0.452,1
2018-11-24,,I'll Never Love Again,Lady Gaga,NA,,NA,97,,spotify:track:3DKpA54hrFIdPN6AtL9HXa,3DKpA54hrFIdPN6AtL9HXa,,"[u'dance pop', u'pop']",https://api.spotify.com/v1/audio-analysis/3DKpA54hrFIdPN6AtL9HXa,0.335,0.0979,109.908,0.0298,0.785,1.25e-06,4,0.45,7,281235,-7.464,0.25,1
2018-11-24,,Toxic Waste,Trippie Redd,NA,,NA,98,,spotify:track:1SxagO9GK0UUeEYLmH8Pln,1SxagO9GK0UUeEYLmH8Pln,,"[u'rap', u'trap music']",https://api.spotify.com/v1/audio-analysis/1SxagO9GK0UUeEYLmH8Pln,0.517,0.107,111.974,0.0629,0.0555,1.95e-06,4,0.728,8,173129,-11.404,0.379,1
2018-11-24,,Drew Barrymore,Bryce Vine,NA,,NA,99,,spotify:track:0OgGn1ofaj55l2PcihQQGV,0OgGn1ofaj55l2PcihQQGV,,"[u'indie pop rap', u'pop', u'pop rap']",https://api.spotify.com/v1/audio-analysis/0OgGn1ofaj55l2PcihQQGV,0.572,0.106,151.93,0.0595,0.493,0.00118,4,0.763,11,190472,-7.312,0.25,0
2018-11-24,,Jackie Chan,Tiesto & Dzeko Featuring Preme & Post Malone,NA,,NA,100,,spotify:track:4kWO6O1BUXcZmaxitpVUwp,4kWO6O1BUXcZmaxitpVUwp,,"[u'big room', u'brostep', u'dance pop', u'edm', u'electro house', u'house', u'pop', u'trance', u'tropical house']",https://api.spotify.com/v1/audio-analysis/4kWO6O1BUXcZmaxitpVUwp,0.834,0.0586,128.005,0.045,0.374,0,4,0.747,3,215760,-2.867,0.687,0
2018-11-17,,Back To You,Selena Gomez,12,43,35,47,,spotify:track:4hQ6UGyWQIGJmHSo0J88JW,4hQ6UGyWQIGJmHSo0J88JW,,"[u'dance pop', u'pop', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/4hQ6UGyWQIGJmHSo0J88JW,0.724,0.12,102.061,0.0486,0.0945,1.68e-06,4,0.601,6,207905,-4.856,0.508,1
2018-11-17,,Delicate,Taylor Swift,48,48,7,49,,spotify:track:6NFyWDv5CjfwuzoCkw47Xf,6NFyWDv5CjfwuzoCkw47Xf,,"[u'dance pop', u'pop', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/6NFyWDv5CjfwuzoCkw47Xf,0.404,0.0911,95.045,0.0682,0.216,0.000357,4,0.75,9,232253,-10.178,0.0499,0
2018-11-17,,Overdue,Metro Boomin Featuring Travis Scott,64,64,12,62,,spotify:track:6LyAwkJsHlW7RQ8S1cYAtM,6LyAwkJsHlW7RQ8S1cYAtM,,"[u'hip hop', u'pop', u'pop rap', u'rap', u'trap music']",https://api.spotify.com/v1/audio-analysis/6LyAwkJsHlW7RQ8S1cYAtM,0.4,0.334,150.133,0.0425,0.733,0.000133,4,0.638,11,166093,-11.212,0.495,0
2018-11-17,,Last Memory,TakeOff,47,73,7,68,,spotify:track:66XXCMX3Na7KNfm5e0tOVZ,66XXCMX3Na7KNfm5e0tOVZ,,"[u'atl hip hop', u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",https://api.spotify.com/v1/audio-analysis/66XXCMX3Na7KNfm5e0tOVZ,0.696,0.286,118.001,0.246,0.179,0,4,0.853,1,171270,-6.179,0.184,0
2018-11-17,,Dreamcatcher,Metro Boomin Featuring Swae Lee & Travis Scott,77,81,4,72,,spotify:track:22ykS8KWpd2r4zcRZ0XMK5,22ykS8KWpd2r4zcRZ0XMK5,,"[u'hip hop', u'pop', u'pop rap', u'rap', u'trap music']",https://api.spotify.com/v1/audio-analysis/22ykS8KWpd2r4zcRZ0XMK5,0.23,0.104,173.962,0.204,0.191,0,4,0.675,1,211920,-10.363,0.101,0
2018-11-17,,No More,"Metro Boomin Featuring Travis Scott, Kodak Black & 21 Savage",36,72,5,79,,spotify:track:42k9e2hgl98IdgkXLg4pxs,42k9e2hgl98IdgkXLg4pxs,,"[u'hip hop', u'pop', u'pop rap', u'rap', u'trap music']",https://api.spotify.com/v1/audio-analysis/42k9e2hgl98IdgkXLg4pxs,0.501,0.339,82.309,0.329,0.413,0,4,0.636,11,265120,-7.26,0.196,0
2018-11-17,,Promises,Calvin Harris & Sam Smith,74,98,4,88,,spotify:track:5N5k9nd479b1xpDZ4usjrg,5N5k9nd479b1xpDZ4usjrg,,"[u'dance pop', u'edm', u'electro house', u'house', u'pop', u'progressive house']",https://api.spotify.com/v1/audio-analysis/5N5k9nd479b1xpDZ4usjrg,0.768,0.325,123.07,0.0394,0.0119,4.91e-06,4,0.781,11,213309,-5.991,0.486,1
2018-11-17,,No Brainer,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",96,96,2,94,,spotify:track:5WvAo7DNuPRmk4APhdPzi8,5WvAo7DNuPRmk4APhdPzi8,,"[u'dance pop', u'dirty south rap', u'hip hop', u'miami hip hop', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music']",https://api.spotify.com/v1/audio-analysis/5WvAo7DNuPRmk4APhdPzi8,0.76,0.0865,135.702,0.342,0.0733,0,5,0.552,0,260000,-4.706,0.639,1
2018-11-17,,Hotel Key,Old Dominion,NA,,NA,96,,spotify:track:33471tzU1VghDg9zNgGRpz,33471tzU1VghDg9zNgGRpz,,"[u'contemporary country', u'country road']",https://api.spotify.com/v1/audio-analysis/33471tzU1VghDg9zNgGRpz,0.867,0.308,102.018,0.0475,0.152,0,4,0.758,11,166573,-5.087,0.964,1
2018-11-17,,Killshot,Eminem,NA,,NA,98,,spotify:track:1jo3TwNGCXfNdB5uba3ZVv,1jo3TwNGCXfNdB5uba3ZVv,,"[u'detroit hip hop', u'g funk', u'hip hop', u'rap']",https://api.spotify.com/v1/audio-analysis/1jo3TwNGCXfNdB5uba3ZVv,0.651,0.371,105.814,0.378,0.0989,0,4,0.892,0,253580,-8.645,0.599,0
2018-11-17,,Casper,TakeOff,NA,,NA,99,,spotify:track:1B4gJRq61xTs6r1O0Uq2iY,1B4gJRq61xTs6r1O0Uq2iY,,"[u'atl hip hop', u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",https://api.spotify.com/v1/audio-analysis/1B4gJRq61xTs6r1O0Uq2iY,0.607,0.123,140.071,0.209,0.525,1.12e-06,4,0.921,1,197079,-7.397,0.753,1
2018-11-17,,Up To Something,Metro Boomin Featuring Travis Scott & Young Thug,NA,,NA,100,,spotify:track:4RGacGFT2ztXhGgzeaYzIR,4RGacGFT2ztXhGgzeaYzIR,,"[u'hip hop', u'pop', u'pop rap', u'rap', u'trap music']",https://api.spotify.com/v1/audio-analysis/4RGacGFT2ztXhGgzeaYzIR,0.616,0.134,114.014,0.157,0.319,0,4,0.799,1,184360,-8.809,0.667,1
