date,artist,title,rank,peak_pos,last_week,weeks
2018-11-10,Panic! At The Disco,High Hopes,11,11,21,13
2018-11-10,Khalid & Normani,Love Lies,12,9,10,37
2018-11-10,Cardi B,Money,13,13,54,2
2018-11-10,Imagine Dragons,Natural,14,13,15,15
2018-11-10,Bad Bunny Featuring Drake,MIA,15,5,13,3
2018-11-10,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",Taki Taki,16,11,11,5
2018-11-10,Ella Mai,Trip,17,11,18,13
2018-11-10,"Benny Blanco, Halsey & Khalid",Eastside,18,18,20,16
2018-11-10,"Cardi B, Bad Bunny & J Balvin",I Like It,19,1,17,30
2018-11-10,Ariana Grande,God Is A Woman,20,8,24,16
2018-11-10,Lady Gaga & Bradley Cooper,Shallow,21,5,14,5
2018-11-10,Tyga Featuring Offset,Taste,22,8,19,23
2018-11-10,Drake,In My Feelings,23,1,23,18
2018-11-10,Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse),24,9,9,2
2018-11-10,Drake,Nonstop,25,2,22,18
2018-11-10,Gucci Mane X Bruno Mars X Kodak Black,Wake Up In The Sky,26,26,39,7
2018-11-10,6ix9ine Featuring Nicki Minaj & Murda Beatz,FEFE,27,3,25,15
2018-11-10,XXXTENTACION x Lil Pump Featuring Maluma & Swae Lee,Arms Around You,28,29,30,16
2018-11-10,lovelytheband,Broken,29,6,27,25
2018-11-10,Lil Baby & Drake,Yes Indeed,30,4,-,18
2018-11-10,Michael Jackson,Thriller,31,22,41,11
2018-11-10,Ariana Grande,Breathin,32,31,31,13
2018-11-10,Bazzi Featuring Camila Cabello,Beautiful,33,16,29,22
2018-11-10,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank,34,18,28,25
2018-11-10,Selena Gomez,Back To You,35,7,33,5
2018-11-10,Lil Wayne,Uproar,36,37,37,12
2018-11-10,Luke Combs,She Got The Best Of Me ,37,27,40,38
2018-11-10,Lauv,I Like Me Better,38,36,36,16
2018-11-10,Bebe Rexha,I'm A Mess,39,28,45,15
2018-11-10,Cardi B Featuring Kehlani,Ring,40,5,32,31
2018-11-10,Ella Mai,Boo'd Up,41,1,43,35
2018-11-10,XXXTENTACION,Sad!,42,12,38,34
2018-11-10,Taylor Swift,Delicate,43,1,44,36
2018-11-10,Post Malone Featuring Ty Dolla $ign,Psycho,44,21,46,34
2018-11-10,Dan + Shay,Tequila,45,5,47,40
2018-11-10,"Zedd, Maren Morris & Grey",The Middle,46,6,35,8
2018-11-10,Kanye West & Lil Pump,I Love It,47,48,62,6
2018-11-10,Shawn Mendes X Zedd,Lost In Japan,48,26,26,2
2018-11-10,Future & Juice WRLD,Fine China,49,50,52,8
2018-11-10,Dan + Shay,Speechless,50,28,42,4
2018-11-10,Lil Baby,Close Friends,51,51,51,14
2018-11-10,NF,Lie,52,53,61,7
2018-11-10,Jimmie Allen,Best Shot,53,53,53,7
2018-11-10,TakeOff,Last Memory,54,34,34,7
2018-11-10,Flipp Dinero,Leave Me Alone,55,56,58,10
2018-11-10,Khalid,Better,56,58,65,2
2018-11-10,Lil' Duval Featuring Snoop Dogg & Ball Greezy,Smile (Living My Best Life),57,56,56,16
2018-11-10,Billie Eilish,When The Party's Over,58,15,49,4
2018-11-10,Kane Brown,Lose It,59,61,63,12
2018-11-10,Lil Baby & Gunna Featuring Drake,Never Recover,60,62,86,14
2018-11-10,Mitchell Tenpenny,Drunk Me,61,63,71,9
2018-11-10,Yella Beezy,That's On Me,62,64,69,11
2018-11-10,Chris Young,Hangin' On,63,25,48,4
2018-11-10,Meek Mill Featuring Jeremih & PnB Rock,Dangerous,64,46,64,12
2018-11-10,6ix9ine Featuring Bobby Shmurda,STOOPID,65,44,75,16
2018-11-10,Bryce Vine,Drew Barrymore,66,52,59,12
2018-11-10,Lauren Daigle,You Say,67,52,60,17
2018-11-10,Quavo,W O R K I N  M E,68,2,55,5
2018-11-10,Tiesto & Dzeko Featuring Preme & Post Malone,Jackie Chan,69,52,70,11
2018-11-10,Lil Wayne Featuring Kendrick Lamar,Mona Lisa,70,36,67,4
2018-11-10,Russell Dickerson,Blue Tacoma,71,47,68,6
2018-11-10,Lady Gaga,I'll Never Love Again,72,41,57,4
2018-11-10,French Montana Featuring Drake,No Stylist,73,13,66,7
2018-11-10,Lady Gaga,Always Remember Us This Way,74,77,81,4
2018-11-10,Lil Peep & XXXTENTACION,Falling Down,75,5,73,14
2018-11-10,Tory Lanez & Rich The Kid,Talk To Me,76,79,87,10
2018-11-10,Maren Morris,Rich,77,81,95,3
2018-11-10,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",No Brainer,78,80,80,6
2018-11-10,Chris Janson,Drunk Girl,79,75,85,15
2018-11-10,Trippie Redd,Topanga,80,6,78,9
2018-11-10,Pardison Fontaine Featuring Cardi B,Backin' It Up,81,65,77,11
2018-11-10,Lil Mosey,Noticed,82,48,84,18
2018-11-10,Tyga & Nicki Minaj,Dip,83,3,79,7
2018-11-10,Daniel Caesar Featuring H.E.R.,Best Part,84,91,100,2
2018-11-10,Eminem Featuring Joyner Lucas,Lucky You,85,43,74,5
2018-11-10,Calvin Harris & Sam Smith,Promises,86,24,90,7
2018-11-10,Old Dominion,Hotel Key,87,49,76,17
2018-11-10,Eminem,Killshot,88,68,94,13
2018-11-10,Steve Aoki Featuring BTS,Waste It On Me,89,74,-,3
2018-11-10,P!nk,A Million Dreams,90,96,97,4
2018-11-10,Dierks Bentley Featuring Brothers Osborne,Burning Man,91,32,99,19
2018-11-10,Eminem,Venom,92,94,-,5
2018-11-10,Lil Uzi Vert,New Patek,93,68,94,15
2018-11-10,Dean Lewis,Be Alright,94,96,96,2
2018-11-10,Cole Swindell,Break Up In The End,95,,,
2018-11-10,Eric Church,Desperate Man,96,,,
2018-11-10,Lil Mosey,Kamikaze,97,,,
2018-11-10,The Chainsmokers Featuring Kelsea Ballerini,This Feeling,98,,,
2018-11-10,Silk City x Dua Lipa,Electricity,99,,,
2018-11-10,Jason Aldean Featuring Miranda Lambert,Drowns The Whiskey,100,,,
2018-11-03,Maroon 5 Featuring Cardi B,Girls Like You,1,,,22
2018-11-03,Travis Scott,Sicko Mode,2,2,7,12
2018-11-03,Juice WRLD,Lucid Dreams,3,2,3,24
2018-11-03,Marshmello & Bastille,Happier,4,4,6,10
2018-11-03,Post Malone,Better Now,5,3,4,26
2018-11-03,Kodak Black Featuring Travis Scott & Offset,ZEZE,6,2,2,2
2018-11-03,5 Seconds Of Summer,Youngblood,7,7,9,21
2018-11-03,Lil Baby & Gunna,Drip Too Hard,8,4,8,6
2018-11-03,Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse),9,9,14,36
2018-11-03,Khalid & Normani,Love Lies,10,11,16,4
2018-11-03,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",Taki Taki,11,12,23,3
2018-11-03,Halsey,Without Me,12,5,5,2
2018-11-03,Bad Bunny Featuring Drake,MIA,13,5,10,4
2018-11-03,Lady Gaga & Bradley Cooper,Shallow,14,13,13,14
2018-11-03,Imagine Dragons,Natural,15,16,21,9
2018-11-03,Sheck Wes,Mo Bamba,16,1,12,29
2018-11-03,"Cardi B, Bad Bunny & J Balvin",I Like It,17,11,11,12
2018-11-03,Ella Mai,Trip,18,8,17,22
2018-11-03,Tyga Featuring Offset,Taste,19,20,22,15
2018-11-03,"Benny Blanco, Halsey & Khalid",Eastside,20,21,27,12
2018-11-03,Panic! At The Disco,High Hopes,21,2,20,17
2018-11-03,Drake,Nonstop,22,1,15,17
2018-11-03,Drake,In My Feelings,23,8,19,15
2018-11-03,Ariana Grande,God Is A Woman,24,3,18,14
2018-11-03,6ix9ine Featuring Nicki Minaj & Murda Beatz,FEFE,25,6,28,24
2018-11-03,Future & Juice WRLD,Fine China,26,18,24,24
2018-11-03,Lil Baby & Drake,Yes Indeed,27,16,29,21
2018-11-03,Selena Gomez,Back To You,28,30,33,15
2018-11-03,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank,29,31,32,12
2018-11-03,lovelytheband,Broken,30,5,25,30
2018-11-03,Bazzi Featuring Camila Cabello,Beautiful,31,7,36,4
2018-11-03,Ella Mai,Boo'd Up,32,34,71,6
2018-11-03,Lil Wayne,Uproar,33,6,26,7
2018-11-03,Khalid,Better,34,36,37,15
2018-11-03,Kanye West & Lil Pump,I Love It,35,37,44,11
2018-11-03,Bebe Rexha,I'm A Mess,36,12,34,33
2018-11-03,Luke Combs,She Got The Best Of Me ,37,30,41,6
2018-11-03,Taylor Swift,Delicate,38,27,39,37
2018-11-03,Gucci Mane X Bruno Mars X Kodak Black,Wake Up In The Sky,39,22,52,10
2018-11-03,Lauv,I Like Me Better,40,28,30,3
2018-11-03,Ariana Grande,Breathin,41,1,40,34
2018-11-03,Lil Baby,Close Friends,42,1,38,35
2018-11-03,XXXTENTACION,Sad!,43,28,46,14
2018-11-03,Post Malone Featuring Ty Dolla $ign,Psycho,44,21,47,33
2018-11-03,Cardi B Featuring Kehlani,Ring,45,5,43,39
2018-11-03,Dan + Shay,Tequila,46,25,51,3
2018-11-03,"Zedd, Maren Morris & Grey",The Middle,47,15,35,3
2018-11-03,6ix9ine Featuring Bobby Shmurda,STOOPID,48,3,49,27
2018-11-03,Lil Baby & Gunna Featuring Drake,Never Recover,49,51,58,13
2018-11-03,Ariana Grande,No Tears Left To Cry,50,52,63,7
2018-11-03,NF,Lie,51,53,76,6
2018-11-03,Dan + Shay,Speechless,52,2,42,4
2018-11-03,Flipp Dinero,Leave Me Alone,53,56,66,15
2018-11-03,Cardi B,Money,54,41,50,3
2018-11-03,Lil Wayne Featuring Kendrick Lamar,Mona Lisa,55,56,59,9
2018-11-03,Kane Brown,Lose It,56,52,53,11
2018-11-03,Lady Gaga,Always Remember Us This Way,57,52,62,16
2018-11-03,Lil' Duval Featuring Snoop Dogg & Ball Greezy,Smile (Living My Best Life),58,61,69,6
2018-11-03,Quavo,W O R K I N  M E,59,62,68,5
2018-11-03,Tiesto & Dzeko Featuring Preme & Post Malone,Jackie Chan,60,63,72,11
2018-11-03,Jimmie Allen,Best Shot,61,46,64,11
2018-11-03,Shawn Mendes X Zedd,Lost In Japan,62,13,55,6
2018-11-03,Mitchell Tenpenny,Drunk Me,63,36,54,3
2018-11-03,Bryce Vine,Drew Barrymore,64,47,67,5
2018-11-03,Billie Eilish,When The Party's Over,65,69,73,10
2018-11-03,Lil Peep & XXXTENTACION,Falling Down,66,52,65,10
2018-11-03,Lady Gaga,I'll Never Love Again,67,71,78,8
2018-11-03,French Montana Featuring Drake,No Stylist,68,5,45,13
2018-11-03,Meek Mill Featuring Jeremih & PnB Rock,Dangerous,69,43,57,4
2018-11-03,Russell Dickerson,Blue Tacoma,70,44,75,15
2018-11-03,Chris Young,Hangin' On,71,49,56,16
2018-11-03,Future & Juice WRLD Featuring Young Scooter,Jet Lag,72,65,80,10
2018-11-03,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",No Brainer,73,6,74,8
2018-11-03,Eminem,Venom,74,3,70,6
2018-11-03,Lauren Daigle,You Say,75,80,92,5
2018-11-03,Cole Swindell,Break Up In The End,76,81,85,3
2018-11-03,Calvin Harris & Sam Smith,Promises,77,48,79,17
2018-11-03,Eminem Featuring Joyner Lucas,Lucky You,78,75,81,14
2018-11-03,Eminem,Killshot,79,69,82,13
2018-11-03,Lil Mosey,Noticed,80,82,87,9
2018-11-03,Maren Morris,Rich,81,24,77,6
2018-11-03,Future & Juice WRLD,Astronauts,82,68,89,12
2018-11-03,Khalid,Saturday Nights,83,92,-,2
2018-11-03,Old Dominion,Hotel Key,84,51,84,15
2018-11-03,Daniel Caesar Featuring H.E.R.,Best Part,85,96,97,3
2018-11-03,Yella Beezy,That's On Me,86,32,98,18
2018-11-03,Chris Janson,Drunk Girl,87,49,76,17
2018-11-03,Khalid Featuring Empress Of,Suncity,88,68,94,13
2018-11-03,Khalid,Vertigo,89,74,-,3
2018-11-03,Lil Uzi Vert,New Patek,90,96,97,4
2018-11-03,Lil Yachty Featuring Juice WRLD,Yacht Club,91,32,99,19
2018-11-03,Juice WRLD,Make It Back,92,94,-,5
2018-11-03,Dua Lipa & BLACKPINK,Kiss And Make Up,93,68,94,15
2018-11-03,Eric Church,Desperate Man,94,96,96,2
2018-11-03,Pardison Fontaine Featuring Cardi B,Backin' It Up,95,,,
2018-11-03,Weezer,Africa,96,,,
2018-11-03,Silk City x Dua Lipa,Electricity,97,,,
2018-11-03,Lil Yachty Featuring Playboi Carti,Get Dripped,98,,,
2018-11-03,Jason Aldean Featuring Miranda Lambert,Drowns The Whiskey,99,,,
2018-11-03,Dierks Bentley Featuring Brothers Osborne,Burning Man,100,,,
2018-10-27,Maroon 5 Featuring Cardi B,Girls Like You,1,,,21
2018-10-27,Kodak Black Featuring Travis Scott & Offset,ZEZE,2,2,2,23
2018-10-27,Juice WRLD,Lucid Dreams,3,3,3,25
2018-10-27,Post Malone,Better Now,4,6,8,9
2018-10-27,Bad Bunny Featuring Drake,MIA,5,4,6,11
2018-10-27,Marshmello & Bastille,Happier,6,4,4,5
2018-10-27,Travis Scott,Sicko Mode,7,7,7,20
2018-10-27,Lil Baby & Gunna,Drip Too Hard,8,5,5,3
2018-10-27,5 Seconds Of Summer,Youngblood,9,11,16,11
2018-10-27,Lady Gaga & Bradley Cooper,Shallow,10,1,9,28
2018-10-27,Ella Mai,Trip,11,13,13,13
2018-10-27,"Cardi B, Bad Bunny & J Balvin",I Like It,12,9,12,35
2018-10-27,Imagine Dragons,Natural,13,1,11,16
2018-10-27,Khalid & Normani,Love Lies,14,16,31,3
2018-10-27,Drake,In My Feelings,15,8,14,21
2018-10-27,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",Taki Taki,16,3,10,13
2018-10-27,Tyga Featuring Offset,Taste,17,8,22,14
2018-10-27,6ix9ine Featuring Nicki Minaj & Murda Beatz,FEFE,18,2,19,16
2018-10-27,Ariana Grande,God Is A Woman,19,21,24,8
2018-10-27,Drake,Nonstop,20,20,20,14
2018-10-27,Sheck Wes,Mo Bamba,21,18,18,2
2018-10-27,"Benny Blanco, Halsey & Khalid",Eastside,22,18,21,23
2018-10-27,Halsey,Without Me,23,5,30,29
2018-10-27,Selena Gomez,Back To You,24,6,17,6
2018-10-27,Ella Mai,Boo'd Up,25,27,35,11
2018-10-27,Kanye West & Lil Pump,I Love It,26,6,26,23
2018-10-27,Panic! At The Disco,High Hopes,27,16,27,20
2018-10-27,Lil Baby & Drake,Yes Indeed,28,28,28,2
2018-10-27,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank,29,2,34,52
2018-10-27,Lil Baby,Close Friends,30,32,47,11
2018-10-27,Bebe Rexha & Florida Georgia Line,Meant To Be,31,33,39,14
2018-10-27,Bazzi Featuring Camila Cabello,Beautiful,32,12,33,32
2018-10-27,lovelytheband,Broken,33,15,15,2
2018-10-27,Taylor Swift,Delicate,34,7,29,3
2018-10-27,Lil Baby & Gunna Featuring Drake,Never Recover,35,36,42,14
2018-10-27,Lil Wayne,Uproar,36,1,38,34
2018-10-27,Bebe Rexha,I'm A Mess,37,27,40,36
2018-10-27,Post Malone Featuring Ty Dolla $ign,Psycho,38,1,37,33
2018-10-27,Lauv,I Like Me Better,39,30,46,5
2018-10-27,XXXTENTACION,Sad!,40,2,23,3
2018-10-27,Gucci Mane X Bruno Mars X Kodak Black,Wake Up In The Sky,41,5,45,38
2018-10-27,Lil Wayne Featuring Kendrick Lamar,Mona Lisa,42,44,51,10
2018-10-27,"Zedd, Maren Morris & Grey",The Middle,43,5,32,12
2018-10-27,Luke Combs,She Got The Best Of Me ,44,28,52,13
2018-10-27,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",No Brainer,45,21,49,32
2018-10-27,Cardi B Featuring Kehlani,Ring,46,3,44,26
2018-10-27,Dan + Shay,Tequila,47,41,41,2
2018-10-27,Quavo Featuring Drake,Flip The Switch,48,25,25,2
2018-10-27,Ariana Grande,No Tears Left To Cry,49,22,55,9
2018-10-27,Lady Gaga,Always Remember Us This Way,50,52,88,10
2018-10-27,6ix9ine Featuring Bobby Shmurda,STOOPID,51,36,36,2
2018-10-27,Ariana Grande,Breathin,52,13,50,5
2018-10-27,Quavo,W O R K I N  M E,53,49,66,15
2018-10-27,Lady Gaga,I'll Never Love Again,54,43,43,3
2018-10-27,Lil Peep & XXXTENTACION,Falling Down,55,58,71,12
2018-10-27,Cole Swindell,Break Up In The End,56,56,57,8
2018-10-27,Eminem,Venom,57,32,48,20
2018-10-27,NF,Lie,58,52,59,15
2018-10-27,Lil' Duval Featuring Snoop Dogg & Ball Greezy,Smile (Living My Best Life),59,63,69,6
2018-10-27,Florida Georgia Line,Simple,60,46,56,10
2018-10-27,Quavo Featuring 21 Savage,Pass Out,61,52,58,9
2018-10-27,Tiesto & Dzeko Featuring Preme & Post Malone,Jackie Chan,62,61,65,14
2018-10-27,Dan + Shay,Speechless,63,47,85,4
2018-10-27,Bryce Vine,Drew Barrymore,64,64,82,4
2018-10-27,Russell Dickerson,Blue Tacoma,65,69,87,5
2018-10-27,Kane Brown,Lose It,66,3,53,5
2018-10-27,French Montana Featuring Drake,No Stylist,67,45,76,5
2018-10-27,Shawn Mendes X Zedd,Lost In Japan,68,67,72,10
2018-10-27,Jimmie Allen,Best Shot,69,73,75,9
2018-10-27,Eminem,Killshot,70,6,64,7
2018-10-27,Khalid,Better,71,44,73,14
2018-10-27,Mitchell Tenpenny,Drunk Me,72,76,94,5
2018-10-27,Meek Mill Featuring Jeremih & PnB Rock,Dangerous,73,24,62,5
2018-10-27,Eminem Featuring Joyner Lucas,Lucky You,74,78,89,7
2018-10-27,Lauren Daigle,You Say,75,48,70,16
2018-10-27,Flipp Dinero,Leave Me Alone,76,65,83,9
2018-10-27,Lil Uzi Vert,New Patek,77,75,92,13
2018-10-27,Chris Young,Hangin' On,78,69,90,12
2018-10-27,Old Dominion,Hotel Key,79,45,86,20
2018-10-27,Calvin Harris & Sam Smith,Promises,80,51,77,14
2018-10-27,Daniel Caesar Featuring H.E.R.,Best Part,81,85,-,2
2018-10-27,Yella Beezy,That's On Me,82,82,96,8
2018-10-27,Queen Naija,Medicine,83,68,68,11
2018-10-27,Weezer,Africa,84,74,-,2
2018-10-27,Maren Morris,Rich,85,5,60,3
2018-10-27,Quavo,Biggest Alley Oop,86,83,100,4
2018-10-27,Chris Janson,Drunk Girl,87,78,-,4
2018-10-27,Quavo Featuring Travis Scott,Rerun,88,67,-,5
2018-10-27,Eric Church,Desperate Man,89,35,99,16
2018-10-27,The Chainsmokers Featuring Kelsea Ballerini,This Feeling,90,96,-,2
2018-10-27,Lil Wayne Featuring XXXTENTACION,Don't Cry,91,32,-,17
2018-10-27,Lil Mosey,Noticed,92,56,74,3
2018-10-27,Quavo,Huncho Dreams,93,68,94,15
2018-10-27,Young Thug Featuring Gunna & Lil Baby,Chanel (Go Get It),94,96,96,2
2018-10-27,"Labrinth, Sia & Diplo Present... LSD",Thunderclouds,95,,,
2018-10-27,Luke Bryan,"Sunrise, Sunburn, Sunset",96,,,
2018-10-27,Silk City x Dua Lipa,Electricity,97,,,
2018-10-27,Jason Aldean Featuring Miranda Lambert,Drowns The Whiskey,98,,,
2018-10-27,Kodak Black,"If I'm Lyin, I'm Flyin",99,,,
2018-10-27,Quavo Featuring Lil Baby,Lose It,100,,,
2018-10-20,Maroon 5 Featuring Cardi B,Girls Like You,1,,,20
2018-10-20,Juice WRLD,Lucid Dreams,2,2,3,22
2018-10-20,Post Malone,Better Now,3,3,4,24
2018-10-20,Lil Baby & Gunna,Drip Too Hard,4,4,25,4
2018-10-20,Lady Gaga & Bradley Cooper,Shallow,5,5,28,2
2018-10-20,Travis Scott,Sicko Mode,6,4,6,10
2018-10-20,5 Seconds Of Summer,Youngblood,7,7,8,19
2018-10-20,Marshmello & Bastille,Happier,8,8,13,8
2018-10-20,"Cardi B, Bad Bunny & J Balvin",I Like It,9,1,11,27
2018-10-20,6ix9ine Featuring Nicki Minaj & Murda Beatz,FEFE,10,3,12,12
2018-10-20,Drake,In My Feelings,11,1,9,15
2018-10-20,Khalid & Normani,Love Lies,12,9,16,34
2018-10-20,Imagine Dragons,Natural,13,13,19,12
2018-10-20,Tyga Featuring Offset,Taste,14,8,15,20
2018-10-20,Lil Baby & Gunna Featuring Drake,Never Recover,15,16,20,10
2018-10-20,Ella Mai,Trip,16,6,18,5
2018-10-20,Kanye West & Lil Pump,I Love It,17,2,23,15
2018-10-20,Halsey,Without Me,18,20,29,13
2018-10-20,Drake,Nonstop,19,18,22,22
2018-10-20,"Benny Blanco, Halsey & Khalid",Eastside,20,8,21,13
2018-10-20,Selena Gomez,Back To You,21,2,2,2
2018-10-20,Ariana Grande,God Is A Woman,22,24,38,7
2018-10-20,Lil Wayne Featuring Kendrick Lamar,Mona Lisa,23,6,31,22
2018-10-20,Sheck Wes,Mo Bamba,24,16,32,19
2018-10-20,6ix9ine Featuring Bobby Shmurda,STOOPID,25,7,7,2
2018-10-20,Lil Baby & Drake,Yes Indeed,26,5,33,28
2018-10-20,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank,27,27,27,2
2018-10-20,Lil Baby,Close Friends,28,5,30,11
2018-10-20,Lil Wayne,Uproar,29,12,37,31
2018-10-20,Ella Mai,Boo'd Up,30,2,35,51
2018-10-20,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",Taki Taki,31,35,49,10
2018-10-20,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",No Brainer,32,1,41,32
2018-10-20,Taylor Swift,Delicate,33,1,44,33
2018-10-20,Bebe Rexha & Florida Georgia Line,Meant To Be,34,39,48,13
2018-10-20,Panic! At The Disco,High Hopes,35,27,42,35
2018-10-20,Lady Gaga,I'll Never Love Again,36,36,45,13
2018-10-20,XXXTENTACION,Sad!,37,43,-,2
2018-10-20,Post Malone Featuring Ty Dolla $ign,Psycho,38,3,43,25
2018-10-20,lovelytheband,Broken,39,5,46,37
2018-10-20,Lauv,I Like Me Better,40,30,51,4
2018-10-20,Lady Gaga,Always Remember Us This Way,41,42,52,10
2018-10-20,Bebe Rexha,I'm A Mess,42,32,53,19
2018-10-20,Eminem,Venom,43,21,50,31
2018-10-20,Ariana Grande,No Tears Left To Cry,44,13,40,4
2018-10-20,"Zedd, Maren Morris & Grey",The Middle,45,48,58,9
2018-10-20,Gucci Mane X Bruno Mars X Kodak Black,Wake Up In The Sky,46,28,61,12
2018-10-20,Bazzi Featuring Camila Cabello,Beautiful,47,3,34,4
2018-10-20,Florida Georgia Line,Simple,48,22,68,8
2018-10-20,Dan + Shay,Tequila,49,46,63,9
2018-10-20,Lil Peep & XXXTENTACION,Falling Down,50,56,64,7
2018-10-20,Luke Combs,She Got The Best Of Me ,51,52,60,8
2018-10-20,Cardi B Featuring Kehlani,Ring,52,52,66,14
2018-10-20,Eminem,Killshot,53,5,5,2
2018-10-20,Lil Baby & Gunna Featuring Lil Durk & NAV,Off White VLONE,54,24,54,4
2018-10-20,Ariana Grande,Breathin,55,6,55,6
2018-10-20,Bryce Vine,Drew Barrymore,56,61,72,13
2018-10-20,Lil' Duval Featuring Snoop Dogg & Ball Greezy,Smile (Living My Best Life),57,49,73,14
2018-10-20,Russell Dickerson,Blue Tacoma,58,10,10,2
2018-10-20,Tiesto & Dzeko Featuring Preme & Post Malone,Jackie Chan,59,68,-,10
2018-10-20,Lil Wayne Featuring XXXTENTACION,Don't Cry,60,69,82,5
2018-10-20,Lil Baby & Gunna,Business Is Business,61,48,69,15
2018-10-20,Lil Uzi Vert,New Patek,62,62,71,11
2018-10-20,Lady Gaga,Is That Alright?,63,67,80,9
2018-10-20,Eminem Featuring Joyner Lucas,Lucky You,64,44,70,13
2018-10-20,Kane Brown,Lose It,65,56,56,2
2018-10-20,Cole Swindell,Break Up In The End,66,75,84,8
2018-10-20,Lil Wayne Featuring Travis Scott,Let It Fly,67,45,87,4
2018-10-20,Eric Church,Desperate Man,68,51,67,13
2018-10-20,Dan + Shay,Speechless,69,14,14,2
2018-10-20,Old Dominion,Hotel Key,70,50,-,4
2018-10-20,NF,Lie,71,64,99,3
2018-10-20,Mitchell Tenpenny,Drunk Me,72,65,85,8
2018-10-20,Lauren Daigle,You Say,73,61,77,7
2018-10-20,Kodak Black,"If I'm Lyin, I'm Flyin",74,47,94,3
2018-10-20,Meek Mill Featuring Jeremih & PnB Rock,Dangerous,75,45,89,19
2018-10-20,Khalid,Better,76,86,95,4
2018-10-20,Weezer,Africa,77,52,91,9
2018-10-20,Lil Wayne,Dedicate,78,85,96,6
2018-10-20,twenty one pilots,Jumpsuit,79,69,88,11
2018-10-20,Lil Baby & Gunna,Belly,80,17,17,2
2018-10-20,twenty one pilots,My Blood,81,75,92,12
2018-10-20,Shawn Mendes X Zedd,Lost In Japan,82,81,98,4
2018-10-20,Calvin Harris & Sam Smith,Promises,83,79,-,2
2018-10-20,Charlie Puth,The Way I Am,84,82,97,7
2018-10-20,French Montana Featuring Drake,No Stylist,85,35,83,15
2018-10-20,Queen Naija,Medicine,86,83,-,3
2018-10-20,Jimmie Allen,Best Shot,87,78,-,4
2018-10-20,Quavo,W O R K I N  M E,88,67,-,5
2018-10-20,Chris Young,Hangin' On,89,35,99,16
2018-10-20,Yella Beezy,That's On Me,90,96,-,2
2018-10-20,Lil Wayne,Can't Be Broken,91,32,-,17
2018-10-20,Daniel Caesar Featuring H.E.R.,Best Part,92,56,74,3
2018-10-20,Bradley Cooper,Maybe It's Time,93,68,94,15
2018-10-20,Flipp Dinero,Leave Me Alone,94,96,96,2
2018-10-20,twenty one pilots,Nico And The Niners,95,,,
2018-10-20,Chris Janson,Drunk Girl,96,,,
2018-10-20,Lil Baby,Deep End,97,,,
2018-10-20,Lil Baby & Gunna,I Am,98,,,
2018-10-20,Luke Bryan,"Sunrise, Sunburn, Sunset",99,,,
2018-10-20,Lil Mosey,Noticed,100,,,
2018-10-13,Maroon 5 Featuring Cardi B,Girls Like You,1,,,19
2018-10-13,Lil Wayne Featuring Kendrick Lamar,Mona Lisa,2,2,2,21
2018-10-13,Juice WRLD,Lucid Dreams,3,3,3,23
2018-10-13,Post Malone,Better Now,4,4,6,9
2018-10-13,Lil Wayne Featuring XXXTENTACION,Don't Cry,5,8,10,18
2018-10-13,Travis Scott,Sicko Mode,6,1,4,14
2018-10-13,Lil Wayne,Uproar,7,1,7,26
2018-10-13,5 Seconds Of Summer,Youngblood,8,3,8,11
2018-10-13,Drake,In My Feelings,9,13,15,7
2018-10-13,Lil Wayne Featuring Travis Scott,Let It Fly,10,8,11,19
2018-10-13,"Cardi B, Bad Bunny & J Balvin",I Like It,11,9,12,33
2018-10-13,6ix9ine Featuring Nicki Minaj & Murda Beatz,FEFE,12,6,9,4
2018-10-13,Marshmello & Bastille,Happier,13,14,14,11
2018-10-13,Lil Wayne,Dedicate,14,18,18,9
2018-10-13,Tyga Featuring Offset,Taste,15,8,20,12
2018-10-13,Khalid & Normani,Love Lies,16,18,19,21
2018-10-13,Lil Wayne,Can't Be Broken,17,2,16,14
2018-10-13,Kanye West & Lil Pump,I Love It,18,25,25,3
2018-10-13,Imagine Dragons,Natural,19,27,27,12
